# Pathway	Plrevelo-FD21771986_Abundance	Plrevelo-FD21772050_Abundance	Plrevelo-FD21772081_Abundance	Plrevelo-FD21772173_Abundance	Plrevelo-FD21772179_Abundance	Plrevelo-FD21772189_Abundance	Plrevelo-FD21772205_Abundance	Plrevelo-FD21772244_Abundance	Plrevelo-FD21772250_Abundance	Plrevelo-FD21772261_Abundance	Plrevelo-FD21772292_Abundance	Plrevelo-FD21772298_Abundance	Plrevelo-FD21772337_Abundance	Plrevelo-FD21772346_Abundance	Plrevelo-FD21772347_Abundance	Plrevelo-FD21772351_Abundance	Plrevelo-FD21772392_Abundance	Plrevelo-FD21772426_Abundance	Plrevelo-FD21772472_Abundance	Plrevelo-FD21772506_Abundance	Plrevelo-FD21772578_Abundance	Plrevelo-FD21772697_Abundance	Plrevelo-FD21772699_Abundance	Plrevelo-FD21772702_Abundance	Plrevelo-FD21772766_Abundance	Plrevelo-FD21772802_Abundance	Plrevelo-FD21772806_Abundance	Plrevelo-FD21772808_Abundance	Plrevelo-FD21772863_Abundance	Plrevelo-FD21772880_Abundance	Plrevelo-FD21772902_Abundance	Plrevelo-FD21772906_Abundance	Plrevelo-FD21772908_Abundance	Plrevelo-FD21772910_Abundance	Plrevelo-FD21772934_Abundance	Plrevelo-FD21772976_Abundance	Plrevelo-FD21773016_Abundance	Plrevelo-FD21773025_Abundance	Plrevelo-FD21773044_Abundance	Plrevelo-FD21773059_Abundance	Plrevelo-FD21773104_Abundance	Plrevelo-FD21773106_Abundance	Plrevelo-FD21773116_Abundance	Plrevelo-FD21773140_Abundance	Plrevelo-FD21773174_Abundance	Plrevelo-FD21773221_Abundance	Plrevelo-FD21773259_Abundance	Plrevelo-FD21773306_Abundance	Plrevelo-FD21773308_Abundance	Plrevelo-FD21773309_Abundance	Plrevelo-FD21773313_Abundance	Plrevelo-FD21773335_Abundance	Plrevelo-FD21773336_Abundance	Plrevelo-FD21773352_Abundance	Plrevelo-FD21773369_Abundance	Plrevelo-FD21773450_Abundance	Plrevelo-FD21773461_Abundance	Plrevelo-FD21773511_Abundance	Plrevelo-FD21773537_Abundance	Plrevelo-FD21773545_Abundance	Plrevelo-FD21773589_Abundance	Plrevelo-FD21773630_Abundance	Plrevelo-FD21773644_Abundance	Plrevelo-FD21773653_Abundance	Plrevelo-FD21773669_Abundance	Plrevelo-FD21773675_Abundance	Plrevelo-FD21773737_Abundance	Plrevelo-FD21773744_Abundance	Plrevelo-FD21773746_Abundance	Plrevelo-FD21773752_Abundance	Plrevelo-FD21773775_Abundance	Plrevelo-FD21773783_Abundance	Plrevelo-FD21773819_Abundance	Plrevelo-FD21773832_Abundance	Plrevelo-FD21773841_Abundance	Plrevelo-FD21773846_Abundance	Plrevelo-FD21773847_Abundance	Plrevelo-FD21773858_Abundance	Plrevelo-FD21773873_Abundance	Plrevelo-FD21773934_Abundance	Plrevelo-FD21773965_Abundance	Plrevelo-FD21773988_Abundance	Plrevelo-FD21774007_Abundance	Plrevelo-FD21774021_Abundance	Plrevelo-FD21774037_Abundance	Plrevelo-FD21774042_Abundance	Plrevelo-FD21774045_Abundance	Plrevelo-FD21774064_Abundance	Plrevelo-FD21774070_Abundance	Plrevelo-FD21774113_Abundance	Plrevelo-FD21774123_Abundance	Plrevelo-FD21774163_Abundance	Plrevelo-FD21774168_Abundance	Plrevelo-FD21774169_Abundance	Plrevelo-FD21774233_Abundance	Plrevelo-FD21774318_Abundance	Plrevelo-FD21774370_Abundance	Plrevelo-FD21774401_Abundance	Plrevelo-FD21774408_Abundance	Plrevelo-FD21774415_Abundance	Plrevelo-FD21774444_Abundance	Plrevelo-FD21774492_Abundance	Plrevelo-FD21774498_Abundance	Plrevelo-FD21774517_Abundance	Plrevelo-FD21774522_Abundance	Plrevelo-FD21774523_Abundance	Plrevelo-FD21774524_Abundance	Plrevelo-FD21774545_Abundance	Plrevelo-FD21774611_Abundance	Plrevelo-FD21774623_Abundance	Plrevelo-FD21774626_Abundance	Plrevelo-FD21774642_Abundance	Plrevelo-FD21774681_Abundance	Plrevelo-FD21774695_Abundance	Plrevelo-FD21774702_Abundance	Plrevelo-FD21774708_Abundance	Plrevelo-FD21774709_Abundance	Plrevelo-FD21774719_Abundance	Plrevelo-FD21774760_Abundance	Plrevelo-FD21774779_Abundance	Plrevelo-FD21774799_Abundance	Plrevelo-FD21774809_Abundance	Plrevelo-FD21774818_Abundance	Plrevelo-FD21774821_Abundance	Plrevelo-NT1_J_Abundance	Plrevelo-NT1_M_Abundance	Plrevelo-NT2_J_Abundance	Plrevelo-NT2_M_Abundance	Plrevelo-NT3_J_Abundance	Plrevelo-NT3_M_Abundance	Plrevelo-NT4_J_Abundance	Plrevelo-NT4_M_Abundance	Plrevelo-NT5_J_Abundance	Plrevelo-NT5_M_Abundance	Plrevelo-Tlib1_J_Abundance	Plrevelo-Tlib1_M_Abundance	Plrevelo-Tlib2_J_Abundance	Plrevelo-Tlib2_M_Abundance	Plrevelo-Tlib3_J_Abundance	Plrevelo-Tlib3_M_Abundance	Plrevelo-Tlib4_J_Abundance	Plrevelo-Tlib4_M_Abundance	Plrevelo-Tlib5_J_Abundance	Plrevelo-Tlib5_M_Abundance
PWY-7663: gondoate biosynthesis (anaerobic)	0	0	0	0	2396.8271822369	0	394.4614319085	472.5186765061	0	0	191.7635490160	76.4408318556	0	0	0	1284.9892598272	0	0	0	578.7435695506	0	0	309.4374579057	0	0	869.1354881640	0	2372.1682378316	102.0933289559	378.6918052651	70.4180307235	0	45.7918540652	0	0	0	0	910.4905990534	592.2433251558	572.6106085284	0	0	587.5252613099	966.5347998279	1332.8004264744	0	0	2522.8201603176	0	0	2009.2452858152	1839.2957405546	3669.5244605709	53.7444098567	0	792.1056568526	1208.9829383100	0	3186.8770245184	155.9417775957	0	0	1511.3878439407	2209.4187614067	1362.6718627949	453.0420011014	0	64.6888846373	0	3126.9301381993	6295.0050683365	0	0	1206.5026122786	7717.9785649491	0	190.6016991072	0	4847.2029847160	3141.7596277784	0	0	0	11096.6521622459	0	0	1815.6355813192	0	793.9689643458	0	0	0	770.3406690586	0	0	0	1000.0589254102	0	0	0	0	0	0	0	1032.5034837663	0	0	13.0802090455	0	151.2304014125	560.3924900692	0	242.9654033631	0	0	1228.1928154027	0	0	0	0	0	6261.0440608286	0	543.6920344523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|g__Prevotella.s__Prevotella_salivae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1291.2689050480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7663: gondoate biosynthesis (anaerobic)|unclassified	0	0	0	0	2396.8271822369	0	381.5212134730	472.5186765061	0	0	191.7635490160	76.4408318556	0	0	0	1284.9892598272	0	0	0	578.7435695506	0	0	309.4374579057	0	0	869.1354881640	0	2372.1682378316	102.0933289559	378.6918052651	70.4180307235	0	45.7918540652	0	0	0	0	910.4905990534	592.2433251558	572.6106085284	0	0	587.5252613099	966.5347998279	1332.8004264744	0	0	2522.8201603176	0	0	2009.2452858152	1839.2957405546	3669.5244605709	53.7444098567	0	792.1056568526	1208.9829383100	0	3186.8770245184	155.9417775957	0	0	1511.3878439407	2209.4187614067	1362.6718627949	453.0420011014	0	64.6888846373	0	1389.1968178695	6295.0050683365	0	0	1206.5026122786	7717.9785649491	0	190.6016991072	0	4847.2029847160	2794.2050007574	0	0	0	2757.5567614711	0	0	1815.6355813192	0	793.9689643458	0	0	0	770.3406690586	0	0	0	1000.0589254102	0	0	0	0	0	0	0	1032.5034837663	0	0	13.0802090455	0	151.2304014125	544.1541387290	0	242.9654033631	0	0	1228.1928154027	0	0	0	0	0	4309.9961662050	0	543.6920344523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)	0	0	0	0	1817.7624109559	0	242.7315086950	392.2330144450	0	0	0	0	0	0	0	345.2789912623	0	0	0	471.4545243549	0	0	0	0	0	525.0277518353	0	1961.5931059406	0	212.5836766244	32.1784155280	0	44.7049725624	0	0	0	0	729.2593602535	142.6937685263	250.3749564471	0	0	567.4988467654	732.5226570572	815.4666547602	0	0	2207.8045166356	0	0	1660.9344071285	1685.1840190459	735.8875427877	0	0	684.4361962163	626.1927725383	0	878.9978834735	0	0	0	0	807.1343624113	1278.3674610301	0	0	0	0	1515.1926470029	5142.4460749501	0	0	608.6984347791	1536.3110053929	0	122.3289325886	0	2101.3413083300	2288.1384251924	0	0	0	3588.0158514796	0	0	596.8845068438	0	317.7294378263	0	0	0	0	0	0	0	479.6775608071	0	0	0	0	0	0	0	573.9843924842	0	0	0	0	0	0	0	0	0	0	671.1391905609	0	0	0	0	0	5758.3490501357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7664: oleate biosynthesis IV (anaerobic)|unclassified	0	0	0	0	1817.7624109559	0	238.4654849892	392.2330144450	0	0	0	0	0	0	0	345.2789912623	0	0	0	471.4545243549	0	0	0	0	0	525.0277518353	0	1961.5931059406	0	212.5836766244	32.1784155280	0	44.7049725624	0	0	0	0	729.2593602535	142.6937685263	250.3749564471	0	0	567.4988467654	732.5226570572	815.4666547602	0	0	2207.8045166356	0	0	1660.9344071285	1685.1840190459	735.8875427877	0	0	684.4361962163	626.1927725383	0	878.9978834735	0	0	0	0	807.1343624113	1278.3674610301	0	0	0	0	1138.3715753728	5142.4460749501	0	0	608.6984347791	1536.3110053929	0	122.3289325886	0	2101.3413083300	2073.4719342563	0	0	0	1596.1490494969	0	0	596.8845068438	0	317.7294378263	0	0	0	0	0	0	0	479.6775608071	0	0	0	0	0	0	0	573.9843924842	0	0	0	0	0	0	0	0	0	0	671.1391905609	0	0	0	0	0	2461.9381815964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7761: NAD salvage pathway II (PNC IV cycle)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.6103814361	0	0	0	0	0	0	106.5556596702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.2650675230	0	0	0	0	0	0	0	0	0	0	0	0	0	261.0678191906	215.6951327698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.9377236807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960.1779635697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7761: NAD salvage pathway II (PNC IV cycle)|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.6103814361	0	0	0	0	0	0	106.5556596702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.2650675230	0	0	0	0	0	0	0	0	0	0	0	0	0	261.0678191906	215.6951327698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331.9377236807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7790: UMP biosynthesis II	0	0	0	0	1118.8191214435	0	310.9695169284	97.2319424786	0	0	0	0	0	0	0	0	0	0	0	170.1127156957	0	0	27.8378709449	0	0	960.3211801492	0	1922.7755682402	0	310.2904373461	67.1907909924	154.9671136012	0	0	0	0	0	160.1252703281	0	0	0	0	259.9586243252	132.0158901991	0	0	0	1319.1795373152	0	0	1858.0136931938	1158.6380916092	434.0432329188	0	0	282.8234330642	0	0	1145.4550487031	34.5329006869	0	0	0	465.0610333030	442.0759961838	0	0	0	0	2021.1244148273	4388.9150923652	0	0	369.6098446378	0	0	0	0	4105.6042388974	837.3989626618	0	0	0	1969.1035707808	0	0	629.9051823497	0	170.7864216289	0	0	0	69.6576898741	0	0	0	810.3861608801	0	0	0	0	0	0	0	88.5953145824	0	0	0	0	0	0	0	765.4173534191	0	0	832.1868744560	0	0	0	0	0	2905.2201663820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7790: UMP biosynthesis II|unclassified	0	0	0	0	1118.8191214435	0	310.9695169284	97.2319424786	0	0	0	0	0	0	0	0	0	0	0	170.1127156957	0	0	27.8378709449	0	0	960.3211801492	0	1922.7755682402	0	310.2904373461	67.1907909924	154.9671136012	0	0	0	0	0	160.1252703281	0	0	0	0	259.9586243252	132.0158901991	0	0	0	1319.1795373152	0	0	1858.0136931938	1158.6380916092	434.0432329188	0	0	282.8234330642	0	0	1145.4550487031	34.5329006869	0	0	0	465.0610333030	442.0759961838	0	0	0	0	1774.3780282199	4388.9150923652	0	0	369.6098446378	0	0	0	0	4105.6042388974	837.3989626618	0	0	0	1969.1035707808	0	0	629.9051823497	0	170.7864216289	0	0	0	69.6576898741	0	0	0	810.3861608801	0	0	0	0	0	0	0	88.5953145824	0	0	0	0	0	0	0	765.4173534191	0	0	832.1868744560	0	0	0	0	0	2133.8966777805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7791: UMP biosynthesis III	0	0	0	0	968.6673869275	0	236.4111239326	36.4713679975	0	0	0	0	0	0	0	0	0	0	0	148.6897872066	0	0	0	0	0	669.5725546022	0	1922.7755682402	0	310.2904373461	37.2125401631	34.8623416689	0	0	0	0	0	94.3750431835	0	0	0	0	234.2043552692	132.0158901991	0	0	0	1319.1795373152	0	0	1858.0136931938	1158.6380916092	434.0432329188	0	0	282.8234330642	0	0	992.4811599853	0	0	0	0	0	442.0759961838	0	0	0	0	1852.2112768162	3765.3808464369	0	0	179.5919916193	0	0	0	0	4105.6042388974	837.3989626618	0	0	0	1969.1035707808	0	0	245.3878927175	0	170.7864216289	0	0	0	0	0	0	0	810.3861608801	0	0	0	0	0	0	0	27.9922464539	0	0	0	0	0	0	0	765.4173534191	0	0	832.1868744560	0	0	0	0	0	2905.2201663820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7791: UMP biosynthesis III|unclassified	0	0	0	0	968.6673869275	0	236.4111239326	36.4713679975	0	0	0	0	0	0	0	0	0	0	0	148.6897872066	0	0	0	0	0	669.5725546022	0	1922.7755682402	0	310.2904373461	37.2125401631	34.8623416689	0	0	0	0	0	94.3750431835	0	0	0	0	234.2043552692	132.0158901991	0	0	0	1319.1795373152	0	0	1858.0136931938	1158.6380916092	434.0432329188	0	0	282.8234330642	0	0	992.4811599853	0	0	0	0	0	442.0759961838	0	0	0	0	1774.3780282199	3765.3808464369	0	0	179.5919916193	0	0	0	0	4105.6042388974	837.3989626618	0	0	0	1969.1035707808	0	0	245.3878927175	0	170.7864216289	0	0	0	0	0	0	0	810.3861608801	0	0	0	0	0	0	0	27.9922464539	0	0	0	0	0	0	0	765.4173534191	0	0	832.1868744560	0	0	0	0	0	2133.8966777805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7805: (aminomethyl)phosphonate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.5489527779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7805: (aminomethyl)phosphonate degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67.5489527779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7807: glyphosate degradation III	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.0208686492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7807: glyphosate degradation III|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.0208686492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7841: neolacto-series glycosphingolipids biosynthesis	0	8.7598129302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7841: neolacto-series glycosphingolipids biosynthesis|unclassified	0	8.7598129302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7851: coenzyme A biosynthesis II (eukaryotic)	0	0	0	0	491.2373189905	0	0	89.4547418946	0	0	13.4473845006	0	0	0	0	0	0	0	0	213.0457395329	0	0	0	0	0	1129.3731737083	0	4802.7944952940	0	620.3559629245	0	0	44.4086437261	0	0	0	0	56.8956745938	0	92.5670214505	0	0	497.3378083284	345.8415304296	1021.4037150915	201.2839307998	0	1235.8532015367	0	0	1456.1935248847	2007.0510856218	1699.9887893724	0	0	501.1748633017	0	0	886.3155073244	0	0	0	0	449.8996003126	440.1235830837	171.6266764470	0	0	0	2170.8192698956	3936.0334512207	0	0	378.8726547884	132.2780570411	0	285.4983582947	0	4493.6677276497	2365.5295306009	0	0	0	826.0488098103	0	0	3608.7057642698	0	526.5289000456	0	0	0	124.2095263743	0	0	0	344.2925034885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.6396240618	0	0	911.0795447107	0	0	0	0	0	3423.8351989284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|g__Prevotella.s__Prevotella_salivae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1182.0454443369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7851: coenzyme A biosynthesis II (eukaryotic)|unclassified	0	0	0	0	491.2373189905	0	0	89.4547418946	0	0	13.4473845006	0	0	0	0	0	0	0	0	213.0457395329	0	0	0	0	0	1129.3731737083	0	4547.9597430435	0	620.3559629245	0	0	44.4086437261	0	0	0	0	56.8956745938	0	92.5670214505	0	0	497.3378083284	345.8415304296	1021.4037150915	201.2839307998	0	1235.8532015367	0	0	1456.1935248847	2007.0510856218	1135.8829129196	0	0	461.7487075276	0	0	886.3155073244	0	0	0	0	449.8996003126	440.1235830837	171.6266764470	0	0	0	1470.3711925213	3936.0334512207	0	0	378.8726547884	132.2780570411	0	285.4983582947	0	4493.6677276497	2365.5295306009	0	0	0	822.6943391489	0	0	3608.7057642698	0	526.5289000456	0	0	0	124.2095263743	0	0	0	344.2925034885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194.6396240618	0	0	911.0795447107	0	0	0	0	0	2159.6213130967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7858: (5Z)-dodecenoate biosynthesis II	0	0	0	0	913.9551509373	0	198.1534861683	0	0	0	0	0	0	0	0	240.2927385681	0	0	0	61.5952248642	0	0	0	0	0	77.0519431398	0	458.0716980384	0	0	0	0	39.7162637797	0	0	0	0	538.5615993021	0	61.6824997309	0	0	0	379.9600016850	0	0	0	104.3478300722	0	0	0	0	0	0	0	0	0	0	775.8992478151	0	0	0	0	643.5574397234	615.3625786765	0	0	0	0	282.4543866038	3462.6317132293	0	0	0	1052.5399279607	0	93.6027269202	0	0	0	0	0	0	2743.5914269880	0	0	160.8513000650	0	171.5206195901	0	0	0	0	0	0	0	340.9208275071	0	0	0	0	0	0	0	322.6846260208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7858: (5Z)-dodecenoate biosynthesis II|unclassified	0	0	0	0	913.9551509373	0	195.9279978009	0	0	0	0	0	0	0	0	240.2927385681	0	0	0	61.5952248642	0	0	0	0	0	77.0519431398	0	458.0716980384	0	0	0	0	39.7162637797	0	0	0	0	538.5615993021	0	61.6824997309	0	0	0	379.9600016850	0	0	0	104.3478300722	0	0	0	0	0	0	0	0	0	0	775.8992478151	0	0	0	0	643.5574397234	615.3625786765	0	0	0	0	270.5859264031	3462.6317132293	0	0	0	1052.5399279607	0	93.6027269202	0	0	0	0	0	0	1243.9918239847	0	0	160.8513000650	0	171.5206195901	0	0	0	0	0	0	0	340.9208275071	0	0	0	0	0	0	0	322.6846260208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7873: D-erythronate degradation II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.9700247802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.6773643178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7873: D-erythronate degradation II|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.9700247802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62.6773643178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7874: L-threonate degradation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.8675352983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.7359351381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7874: L-threonate degradation|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.8675352983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.7359351381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7883: anhydromuropeptides recycling II	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8782849572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.4029612813	0	0	0	0	0	0	0	38.0956541077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-7883: anhydromuropeptides recycling II|unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.8782849572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.4029612813	0	0	0	0	0	0	0	38.0956541077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
